region,year,value
Dongen,1998,99
Dongen,1999,100
Dongen,2000,99
Dongen,2001,141
Dongen,2002,141
Dongen,2003,141
Dongen,2004,140
Dongen,2005,220
Dongen,2006,219
Dongen,2007,236
Dongen,2008,251
Dongen,2009,257
Dongen,2010,259
Dongen,2011,253
Dongen,2012,247
Dongen,2013,239
Dongen,2014,226
Dongen,2015,222
Dongen,2016,221
Dongen,2017,224
Dongen,2018,232
Dongen,2019,248
Dongen,2020,266
Dongen,2021,283
Dongen,2022,305
Dongen,2023,342
Dongen,2024,353
Dongeradeel,1997,47
Dongeradeel,1998,47
Dongeradeel,1999,48
Dongeradeel,2000,49
Dongeradeel,2001,89
Dongeradeel,2002,90
Dongeradeel,2003,91
Dongeradeel,2004,92
Dongeradeel,2005,136
Dongeradeel,2006,137
Dongeradeel,2007,159
Dongeradeel,2008,175
Dongeradeel,2009,180
Dongeradeel,2010,176
Dongeradeel,2011,172
Dongeradeel,2012,167
Dongeradeel,2013,158
Dongeradeel,2014,149
Dongeradeel,2015,145
Dongeradeel,2016,143
Dongeradeel,2017,146
Dongeradeel,2018,150
Dongeradeel,2019,
Dongeradeel,2020,
Dongeradeel,2021,
Dongeradeel,2022,
Dongeradeel,2023,
Dongeradeel,2024,
Doorn,1997,130
Doorn,1998,128
Doorn,1999,128
Doorn,2000,128
Doorn,2001,208
Doorn,2002,
Doorn,2003,
Doorn,2004,
Doorn,2005,
Doorn,2006,
Doorn,2007,
Doorn,2008,
Doorn,2009,
Doorn,2010,
Doorn,2011,
Doorn,2012,
Doorn,2013,
Doorn,2014,
Doorn,2015,
Doorn,2016,
Doorn,2017,
Doorn,2018,
Doorn,2019,
Doorn,2020,
Doorn,2021,
Doorn,2022,
Doorn,2023,
Doorn,2024,
Dordrecht,1997,67
Dordrecht,1998,67
Dordrecht,1999,68
Dordrecht,2000,69
Dordrecht,2001,101
Dordrecht,2002,101
Dordrecht,2003,100
Dordrecht,2004,101
Dordrecht,2005,147
Dordrecht,2006,148
Dordrecht,2007,161
Dordrecht,2008,179
Dordrecht,2009,188
Dordrecht,2010,190
Dordrecht,2011,181
Dordrecht,2012,176
Dordrecht,2013,171
Dordrecht,2014,159
Dordrecht,2015,153
Dordrecht,2016,158
Dordrecht,2017,162
Dordrecht,2018,173
Dordrecht,2019,188
Dordrecht,2020,207
Dordrecht,2021,226
Dordrecht,2022,248
Dordrecht,2023,296
Dordrecht,2024,310
Drechterland,1997,88
Drechterland,1998,89
Drechterland,1999,90
Drechterland,2000,91
Drechterland,2001,138
Drechterland,2002,136
Drechterland,2003,138
Drechterland,2004,139
Drechterland,2005,219
Drechterland,2006,232
Drechterland,2007,237
Drechterland,2008,253
Drechterland,2009,260
Drechterland,2010,260
Drechterland,2011,258
Drechterland,2012,253
Drechterland,2013,245
Drechterland,2014,230
Drechterland,2015,224
Drechterland,2016,229
Drechterland,2017,230
Drechterland,2018,244
Drechterland,2019,264
Drechterland,2020,283
Drechterland,2021,305
Drechterland,2022,337
Drechterland,2023,399
Drechterland,2024,413
Drenthe (PV),1997,73
Drenthe (PV),1998,74
Drenthe (PV),1999,74
Drenthe (PV),2000,75
Drenthe (PV),2001,116
Drenthe (PV),2002,117
Drenthe (PV),2003,118
Drenthe (PV),2004,118
Drenthe (PV),2005,176
Drenthe (PV),2006,177
Drenthe (PV),2007,193
Drenthe (PV),2008,206
Drenthe (PV),2009,214
Drenthe (PV),2010,215
Drenthe (PV),2011,211
Drenthe (PV),2012,207
Drenthe (PV),2013,198
Drenthe (PV),2014,186
Drenthe (PV),2015,181
Drenthe (PV),2016,180
Drenthe (PV),2017,185
Drenthe (PV),2018,190
Drenthe (PV),2019,203
Drenthe (PV),2020,215
Drenthe (PV),2021,230
Drenthe (PV),2022,255
Drenthe (PV),2023,295
Drenthe (PV),2024,307
Driebergen-Rijsenburg,1997,106
Driebergen-Rijsenburg,1998,106
Driebergen-Rijsenburg,1999,106
Driebergen-Rijsenburg,2000,106
Driebergen-Rijsenburg,2001,195
Driebergen-Rijsenburg,2002,
Driebergen-Rijsenburg,2003,
Driebergen-Rijsenburg,2004,
Driebergen-Rijsenburg,2005,
Driebergen-Rijsenburg,2006,
Driebergen-Rijsenburg,2007,
Driebergen-Rijsenburg,2008,
Driebergen-Rijsenburg,2009,
Driebergen-Rijsenburg,2010,
Driebergen-Rijsenburg,2011,
Driebergen-Rijsenburg,2012,
Driebergen-Rijsenburg,2013,
Driebergen-Rijsenburg,2014,
Driebergen-Rijsenburg,2015,
Driebergen-Rijsenburg,2016,
Driebergen-Rijsenburg,2017,
Driebergen-Rijsenburg,2018,
Driebergen-Rijsenburg,2019,
Driebergen-Rijsenburg,2020,
Driebergen-Rijsenburg,2021,
Driebergen-Rijsenburg,2022,
Driebergen-Rijsenburg,2023,
Driebergen-Rijsenburg,2024,
Drimmelen,1997,
Drimmelen,1998,
Drimmelen,1999,90
Drimmelen,2000,91
Drimmelen,2001,152
Drimmelen,2002,153
Drimmelen,2003,154
Drimmelen,2004,154
Drimmelen,2005,237
Drimmelen,2006,237
Drimmelen,2007,258
Drimmelen,2008,269
Drimmelen,2009,279
Drimmelen,2010,278
Drimmelen,2011,263
Drimmelen,2012,259
Drimmelen,2013,249
Drimmelen,2014,233
Drimmelen,2015,227
Drimmelen,2016,229
Drimmelen,2017,235
Drimmelen,2018,242
Drimmelen,2019,257
Drimmelen,2020,272
Drimmelen,2021,294
Drimmelen,2022,336
Drimmelen,2023,373
Drimmelen,2024,413
Dronten,1997,86
Dronten,1998,87
Dronten,1999,88
Dronten,2000,89
Dronten,2001,126
Dronten,2002,127
Dronten,2003,128
Dronten,2004,129
Dronten,2005,197
Dronten,2006,198
Dronten,2007,211
Dronten,2008,218
Dronten,2009,226
Dronten,2010,223
Dronten,2011,217
Dronten,2012,213
Dronten,2013,206
Dronten,2014,194
Dronten,2015,191
Dronten,2016,193
Dronten,2017,197
Dronten,2018,206
Dronten,2019,230
Dronten,2020,244
Dronten,2021,260
Dronten,2022,284
Dronten,2023,337
Dronten,2024,354
Druten,1997,89
Druten,1998,89
Druten,1999,89
Druten,2000,90
Druten,2001,142
Druten,2002,142
Druten,2003,144
Druten,2004,144
Druten,2005,218
Druten,2006,223
Druten,2007,241
Druten,2008,257
Druten,2009,272
Druten,2010,271
Druten,2011,264
Druten,2012,257
Druten,2013,245
Druten,2014,229
Druten,2015,223
Druten,2016,219
Druten,2017,218
Druten,2018,226
Druten,2019,243
Druten,2020,262
Druten,2021,280
Druten,2022,313
Druten,2023,347
Druten,2024,368
Duiven,1997,94
Duiven,1998,96
Duiven,1999,95
Duiven,2000,96
Duiven,2001,144
Duiven,2002,145
Duiven,2003,145
Duiven,2004,145
Duiven,2005,218
Duiven,2006,218
Duiven,2007,233
Duiven,2008,243
Duiven,2009,249
Duiven,2010,250
Duiven,2011,242
Duiven,2012,233
Duiven,2013,224
Duiven,2014,210
Duiven,2015,202
Duiven,2016,198
Duiven,2017,202
Duiven,2018,209
Duiven,2019,226
Duiven,2020,244
Duiven,2021,262
Duiven,2022,291
Duiven,2023,346
Duiven,2024,354
Dwingeloo,1997,100
Dwingeloo,1998,
Dwingeloo,1999,
Dwingeloo,2000,
Dwingeloo,2001,
Dwingeloo,2002,
Dwingeloo,2003,
Dwingeloo,2004,
Dwingeloo,2005,
Dwingeloo,2006,
Dwingeloo,2007,
Dwingeloo,2008,
Dwingeloo,2009,
Dwingeloo,2010,
Dwingeloo,2011,
Dwingeloo,2012,
Dwingeloo,2013,
Dwingeloo,2014,
Dwingeloo,2015,
Dwingeloo,2016,
Dwingeloo,2017,
Dwingeloo,2018,
Dwingeloo,2019,
Dwingeloo,2020,
Dwingeloo,2021,
Dwingeloo,2022,
Dwingeloo,2023,
Dwingeloo,2024,
Echt,1997,97
Echt,1998,95
Echt,1999,96
Echt,2000,96
Echt,2001,146
Echt,2002,
Echt,2003,
Echt,2004,
Echt,2005,
Echt,2006,
Echt,2007,
Echt,2008,
Echt,2009,
Echt,2010,
Echt,2011,
Echt,2012,
Echt,2013,
Echt,2014,
Echt,2015,
Echt,2016,
Echt,2017,
Echt,2018,
Echt,2019,
Echt,2020,
Echt,2021,
Echt,2022,
Echt,2023,
Echt,2024,
Echt-Susteren,1997,
Echt-Susteren,1998,
Echt-Susteren,1999,
Echt-Susteren,2000,
Echt-Susteren,2001,
Echt-Susteren,2002,
Echt-Susteren,2003,146
Echt-Susteren,2004,147
Echt-Susteren,2005,197
Echt-Susteren,2006,198
Echt-Susteren,2007,204
Echt-Susteren,2008,213
Echt-Susteren,2009,219
Echt-Susteren,2010,219
Echt-Susteren,2011,214
Echt-Susteren,2012,208
Echt-Susteren,2013,202
Echt-Susteren,2014,195
Echt-Susteren,2015,187
Echt-Susteren,2016,192
Echt-Susteren,2017,192
Echt-Susteren,2018,203
Echt-Susteren,2019,215
Echt-Susteren,2020,231
Echt-Susteren,2021,248
Echt-Susteren,2022,260
Echt-Susteren,2023,303
Echt-Susteren,2024,303
Echteld,1997,100
Echteld,1998,101
Echteld,1999,102
Echteld,2000,102
Echteld,2001,157
Echteld,2002,
Echteld,2003,
Echteld,2004,
Echteld,2005,
Echteld,2006,
Echteld,2007,
Echteld,2008,
Echteld,2009,
Echteld,2010,
Echteld,2011,
Echteld,2012,
Echteld,2013,
Echteld,2014,
Echteld,2015,
Echteld,2016,
Echteld,2017,
Echteld,2018,
Echteld,2019,
Echteld,2020,
Echteld,2021,
Echteld,2022,
Echteld,2023,
Echteld,2024,
Edam-Volendam,1997,74
Edam-Volendam,1998,75
Edam-Volendam,1999,76
Edam-Volendam,2000,76
Edam-Volendam,2001,146
Edam-Volendam,2002,147
Edam-Volendam,2003,149
Edam-Volendam,2004,150
Edam-Volendam,2005,227
Edam-Volendam,2006,228
Edam-Volendam,2007,243
Edam-Volendam,2008,291
Edam-Volendam,2009,305
Edam-Volendam,2010,307
Edam-Volendam,2011,296
Edam-Volendam,2012,284
Edam-Volendam,2013,260
Edam-Volendam,2014,238
Edam-Volendam,2015,224
Edam-Volendam,2016,231
Edam-Volendam,2017,238
Edam-Volendam,2018,252
Edam-Volendam,2019,279
Edam-Volendam,2020,306
Edam-Volendam,2021,329
Edam-Volendam,2022,363
Edam-Volendam,2023,402
Edam-Volendam,2024,409
Ede,1997,89
Ede,1998,89
Ede,1999,89
Ede,2000,89
Ede,2001,161
Ede,2002,163
Ede,2003,163
Ede,2004,162
Ede,2005,235
Ede,2006,235
Ede,2007,254
Ede,2008,279
Ede,2009,289
Ede,2010,292
Ede,2011,275
Ede,2012,266
Ede,2013,254
Ede,2014,232
Ede,2015,226
Ede,2016,226
Ede,2017,234
Ede,2018,244
Ede,2019,271
Ede,2020,291
Ede,2021,310
Ede,2022,335
Ede,2023,387
Ede,2024,414
Eelde,1997,100
Eelde,1998,
Eelde,1999,
Eelde,2000,
Eelde,2001,
Eelde,2002,
Eelde,2003,
Eelde,2004,
Eelde,2005,
Eelde,2006,
Eelde,2007,
Eelde,2008,
Eelde,2009,
Eelde,2010,
Eelde,2011,
Eelde,2012,
Eelde,2013,
Eelde,2014,
Eelde,2015,
Eelde,2016,
Eelde,2017,
Eelde,2018,
Eelde,2019,
Eelde,2020,
Eelde,2021,
Eelde,2022,
Eelde,2023,
Eelde,2024,
Eemnes,1997,109
Eemnes,1998,109
Eemnes,1999,108
Eemnes,2000,108
Eemnes,2001,189
Eemnes,2002,190
Eemnes,2003,192
Eemnes,2004,190
Eemnes,2005,291
Eemnes,2006,290
Eemnes,2007,299
Eemnes,2008,319
Eemnes,2009,333
Eemnes,2010,332
Eemnes,2011,326
Eemnes,2012,321
Eemnes,2013,303
Eemnes,2014,290
Eemnes,2015,281
Eemnes,2016,283
Eemnes,2017,289
Eemnes,2018,322
Eemnes,2019,344
Eemnes,2020,378
Eemnes,2021,409
Eemnes,2022,444
Eemnes,2023,518
Eemnes,2024,526
Eemsmond,1997,46
Eemsmond,1998,47
Eemsmond,1999,47
Eemsmond,2000,47
Eemsmond,2001,79
Eemsmond,2002,79
Eemsmond,2003,80
Eemsmond,2004,80
Eemsmond,2005,126
Eemsmond,2006,126
Eemsmond,2007,142
Eemsmond,2008,151
Eemsmond,2009,159
Eemsmond,2010,165
Eemsmond,2011,164
Eemsmond,2012,162
Eemsmond,2013,160
Eemsmond,2014,153
Eemsmond,2015,145
Eemsmond,2016,139
Eemsmond,2017,144
Eemsmond,2018,145
Eemsmond,2019,
Eemsmond,2020,
Eemsmond,2021,
Eemsmond,2022,
Eemsmond,2023,
Eemsmond,2024,
Eersel,1997,121
Eersel,1998,119
Eersel,1999,119
Eersel,2000,119
Eersel,2001,192
Eersel,2002,193
Eersel,2003,193
Eersel,2004,194
Eersel,2005,283
Eersel,2006,283
Eersel,2007,327
Eersel,2008,344
Eersel,2009,357
Eersel,2010,355
Eersel,2011,341
Eersel,2012,334
Eersel,2013,316
Eersel,2014,297
Eersel,2015,285
Eersel,2016,281
Eersel,2017,288
Eersel,2018,295
Eersel,2019,308
Eersel,2020,327
Eersel,2021,348
Eersel,2022,397
Eersel,2023,448
Eersel,2024,485
Egmond,1997,105
Egmond,1998,103
Egmond,1999,105
Egmond,2000,105
Egmond,2001,
Egmond,2002,
Egmond,2003,
Egmond,2004,
Egmond,2005,
Egmond,2006,
Egmond,2007,
Egmond,2008,
Egmond,2009,
Egmond,2010,
Egmond,2011,
Egmond,2012,
Egmond,2013,
Egmond,2014,
Egmond,2015,
Egmond,2016,
Egmond,2017,
Egmond,2018,
Egmond,2019,
Egmond,2020,
Egmond,2021,
Egmond,2022,
Egmond,2023,
Egmond,2024,
Eibergen,1997,76
Eibergen,1998,77
Eibergen,1999,77
Eibergen,2000,78
Eibergen,2001,136
Eibergen,2002,
Eibergen,2003,
Eibergen,2004,
Eibergen,2005,
Eibergen,2006,
Eibergen,2007,
Eibergen,2008,
Eibergen,2009,
Eibergen,2010,
Eibergen,2011,
Eibergen,2012,
Eibergen,2013,
Eibergen,2014,
Eibergen,2015,
Eibergen,2016,
Eibergen,2017,
Eibergen,2018,
Eibergen,2019,
Eibergen,2020,
Eibergen,2021,
Eibergen,2022,
Eibergen,2023,
Eibergen,2024,
Eijsden,1997,103
Eijsden,1998,103
Eijsden,1999,104
Eijsden,2000,105
Eijsden,2001,164
Eijsden,2002,164
Eijsden,2003,165
Eijsden,2004,165
Eijsden,2005,227
Eijsden,2006,228
Eijsden,2007,249
Eijsden,2008,262
Eijsden,2009,265
Eijsden,2010,261
Eijsden,2011,
Eijsden,2012,
Eijsden,2013,
Eijsden,2014,
Eijsden,2015,
Eijsden,2016,
Eijsden,2017,
Eijsden,2018,
Eijsden,2019,
Eijsden,2020,
Eijsden,2021,
Eijsden,2022,
Eijsden,2023,
Eijsden,2024,
Eijsden-Margraten,1997,
Eijsden-Margraten,1998,
Eijsden-Margraten,1999,
Eijsden-Margraten,2000,
Eijsden-Margraten,2001,
Eijsden-Margraten,2002,
Eijsden-Margraten,2003,
Eijsden-Margraten,2004,
Eijsden-Margraten,2005,
Eijsden-Margraten,2006,
Eijsden-Margraten,2007,
Eijsden-Margraten,2008,
Eijsden-Margraten,2009,
Eijsden-Margraten,2010,
Eijsden-Margraten,2011,265
Eijsden-Margraten,2012,258
Eijsden-Margraten,2013,249
Eijsden-Margraten,2014,236
Eijsden-Margraten,2015,228
Eijsden-Margraten,2016,230
Eijsden-Margraten,2017,232
Eijsden-Margraten,2018,245
Eijsden-Margraten,2019,263
Eijsden-Margraten,2020,279
Eijsden-Margraten,2021,299
Eijsden-Margraten,2022,317
Eijsden-Margraten,2023,378
Eijsden-Margraten,2024,385
Eindhoven,1997,64
Eindhoven,1998,64
Eindhoven,1999,65
Eindhoven,2000,65
Eindhoven,2001,128
Eindhoven,2002,128
Eindhoven,2003,129
Eindhoven,2004,130
Eindhoven,2005,198
Eindhoven,2006,197
Eindhoven,2007,212
Eindhoven,2008,230
Eindhoven,2009,242
Eindhoven,2010,244
Eindhoven,2011,236
Eindhoven,2012,229
Eindhoven,2013,222
Eindhoven,2014,208
Eindhoven,2015,206
Eindhoven,2016,206
Eindhoven,2017,210
Eindhoven,2018,226
Eindhoven,2019,246
Eindhoven,2020,265
Eindhoven,2021,287
Eindhoven,2022,314
Eindhoven,2023,360
Eindhoven,2024,363
Elburg,1997,83
Elburg,1998,83
Elburg,1999,84
Elburg,2000,84
Elburg,2001,152
Elburg,2002,152
Elburg,2003,153
Elburg,2004,152
Elburg,2005,220
Elburg,2006,223
Elburg,2007,240
Elburg,2008,260
Elburg,2009,271
Elburg,2010,275
Elburg,2011,273
Elburg,2012,268
Elburg,2013,253
Elburg,2014,238
Elburg,2015,232
Elburg,2016,227
Elburg,2017,226
Elburg,2018,234
Elburg,2019,250
Elburg,2020,269
Elburg,2021,287
Elburg,2022,307
Elburg,2023,345
Elburg,2024,363
Elst,1997,102
Elst,1998,100
Elst,1999,100
Elst,2000,100
Elst,2001,
Elst,2002,
Elst,2003,
Elst,2004,
Elst,2005,
Elst,2006,
Elst,2007,
Elst,2008,
Elst,2009,
Elst,2010,
Elst,2011,
Elst,2012,
Elst,2013,
Elst,2014,
Elst,2015,
Elst,2016,
Elst,2017,
Elst,2018,
Elst,2019,
Elst,2020,
Elst,2021,
Elst,2022,
Elst,2023,
Elst,2024,
Emmen,1997,69
Emmen,1998,69
Emmen,1999,70
Emmen,2000,70
Emmen,2001,100
Emmen,2002,100
Emmen,2003,101
Emmen,2004,102
Emmen,2005,151
Emmen,2006,152
Emmen,2007,167
Emmen,2008,178
Emmen,2009,185
Emmen,2010,185
Emmen,2011,177
Emmen,2012,173
Emmen,2013,164
Emmen,2014,153
Emmen,2015,147
Emmen,2016,148
Emmen,2017,147
Emmen,2018,150
Emmen,2019,163
Emmen,2020,174
Emmen,2021,186
Emmen,2022,208
Emmen,2023,240
Emmen,2024,251
Enkhuizen,1997,73
Enkhuizen,1998,73
Enkhuizen,1999,74
Enkhuizen,2000,75
Enkhuizen,2001,113
Enkhuizen,2002,108
Enkhuizen,2003,110
Enkhuizen,2004,114
Enkhuizen,2005,172
Enkhuizen,2006,173
Enkhuizen,2007,188
Enkhuizen,2008,200
Enkhuizen,2009,205
Enkhuizen,2010,206
Enkhuizen,2011,206
Enkhuizen,2012,201
Enkhuizen,2013,192
Enkhuizen,2014,180
Enkhuizen,2015,176
Enkhuizen,2016,177
Enkhuizen,2017,180
Enkhuizen,2018,189
Enkhuizen,2019,206
Enkhuizen,2020,224
Enkhuizen,2021,243
Enkhuizen,2022,269
Enkhuizen,2023,320
Enkhuizen,2024,321
Enschede,1997,62
Enschede,1998,62
Enschede,1999,63
Enschede,2000,63
Enschede,2001,94
Enschede,2002,95
Enschede,2003,96
Enschede,2004,97
Enschede,2005,148
Enschede,2006,149
Enschede,2007,160
Enschede,2008,172
Enschede,2009,177
Enschede,2010,177
Enschede,2011,172
Enschede,2012,166
Enschede,2013,163
Enschede,2014,155
Enschede,2015,151
Enschede,2016,154
Enschede,2017,157
Enschede,2018,167
Enschede,2019,182
Enschede,2020,195
Enschede,2021,210
Enschede,2022,235
Enschede,2023,284
Enschede,2024,296
Epe,1997,110
Epe,1998,110
Epe,1999,110
Epe,2000,110
Epe,2001,171
Epe,2002,172
Epe,2003,173
Epe,2004,174
Epe,2005,273
Epe,2006,273
Epe,2007,285
Epe,2008,301
Epe,2009,309
Epe,2010,309
Epe,2011,301
Epe,2012,289
Epe,2013,278
Epe,2014,265
Epe,2015,265
Epe,2016,261
Epe,2017,262
Epe,2018,275
Epe,2019,291
Epe,2020,314
Epe,2021,325
Epe,2022,356
Epe,2023,439
Epe,2024,449
Ermelo,1997,94
Ermelo,1998,94
Ermelo,1999,94
Ermelo,2000,95
Ermelo,2001,168
Ermelo,2002,170
Ermelo,2003,170
Ermelo,2004,169
Ermelo,2005,256
Ermelo,2006,259
Ermelo,2007,279
Ermelo,2008,293
Ermelo,2009,298
Ermelo,2010,299
Ermelo,2011,293
Ermelo,2012,284
Ermelo,2013,273
Ermelo,2014,262
Ermelo,2015,257
Ermelo,2016,263
Ermelo,2017,270
Ermelo,2018,282
Ermelo,2019,304
Ermelo,2020,321
Ermelo,2021,342
Ermelo,2022,367
Ermelo,2023,430
Ermelo,2024,441
Etten-Leur,1997,93
Etten-Leur,1998,94
Etten-Leur,1999,94
Etten-Leur,2000,95
Etten-Leur,2001,135
Etten-Leur,2002,137
Etten-Leur,2003,138
Etten-Leur,2004,137
Etten-Leur,2005,211
Etten-Leur,2006,211
Etten-Leur,2007,224
Etten-Leur,2008,236
Etten-Leur,2009,251
Etten-Leur,2010,253
Etten-Leur,2011,242
Etten-Leur,2012,237
Etten-Leur,2013,233
Etten-Leur,2014,225
Etten-Leur,2015,219
Etten-Leur,2016,224
Etten-Leur,2017,231
Etten-Leur,2018,239
Etten-Leur,2019,256
Etten-Leur,2020,272
Etten-Leur,2021,288
Etten-Leur,2022,311
Etten-Leur,2023,343
Etten-Leur,2024,355
Ferwerderadeel,1997,55
Ferwerderadeel,1998,55
Ferwerderadeel,1999,
Ferwerderadeel,2000,
Ferwerderadeel,2001,
Ferwerderadeel,2002,
Ferwerderadeel,2003,
Ferwerderadeel,2004,
Ferwerderadeel,2005,
Ferwerderadeel,2006,
Ferwerderadeel,2007,
Ferwerderadeel,2008,
Ferwerderadeel,2009,
Ferwerderadeel,2010,
Ferwerderadeel,2011,
Ferwerderadeel,2012,
Ferwerderadeel,2013,
Ferwerderadeel,2014,
Ferwerderadeel,2015,
Ferwerderadeel,2016,
Ferwerderadeel,2017,
Ferwerderadeel,2018,
Ferwerderadeel,2019,
Ferwerderadeel,2020,
Ferwerderadeel,2021,
Ferwerderadeel,2022,
Ferwerderadeel,2023,
Ferwerderadeel,2024,
Ferwerderadiel,1997,
Ferwerderadiel,1998,
Ferwerderadiel,1999,56
Ferwerderadiel,2000,57
Ferwerderadiel,2001,85
Ferwerderadiel,2002,86
Ferwerderadiel,2003,87
Ferwerderadiel,2004,88
Ferwerderadiel,2005,140
Ferwerderadiel,2006,142
Ferwerderadiel,2007,155
Ferwerderadiel,2008,168
Ferwerderadiel,2009,173
Ferwerderadiel,2010,172
Ferwerderadiel,2011,170
Ferwerderadiel,2012,165
Ferwerderadiel,2013,158
Ferwerderadiel,2014,148
Ferwerderadiel,2015,146
Ferwerderadiel,2016,148
Ferwerderadiel,2017,149
Ferwerderadiel,2018,153
Ferwerderadiel,2019,
Ferwerderadiel,2020,
Ferwerderadiel,2021,
Ferwerderadiel,2022,
Ferwerderadiel,2023,
Ferwerderadiel,2024,
Flevoland (PV),1997,75
Flevoland (PV),1998,76
Flevoland (PV),1999,77
Flevoland (PV),2000,78
Flevoland (PV),2001,113
Flevoland (PV),2002,115
Flevoland (PV),2003,116
Flevoland (PV),2004,117
Flevoland (PV),2005,180
Flevoland (PV),2006,180
Flevoland (PV),2007,191
Flevoland (PV),2008,199
Flevoland (PV),2009,203
Flevoland (PV),2010,203
Flevoland (PV),2011,201
Flevoland (PV),2012,197
Flevoland (PV),2013,191
Flevoland (PV),2014,183
Flevoland (PV),2015,179
Flevoland (PV),2016,180
Flevoland (PV),2017,185
Flevoland (PV),2018,194
Flevoland (PV),2019,218
Flevoland (PV),2020,241
Flevoland (PV),2021,262
Flevoland (PV),2022,292
Flevoland (PV),2023,348
Flevoland (PV),2024,362
Franekeradeel,1997,48
Franekeradeel,1998,49
Franekeradeel,1999,49
Franekeradeel,2000,50
Franekeradeel,2001,91
Franekeradeel,2002,93
Franekeradeel,2003,94
Franekeradeel,2004,94
Franekeradeel,2005,139
Franekeradeel,2006,141
Franekeradeel,2007,159
Franekeradeel,2008,170
Franekeradeel,2009,174
Franekeradeel,2010,175
Franekeradeel,2011,172
Franekeradeel,2012,165
Franekeradeel,2013,158
Franekeradeel,2014,146
Franekeradeel,2015,141
Franekeradeel,2016,139
Franekeradeel,2017,141
Franekeradeel,2018,149
Franekeradeel,2019,161
Franekeradeel,2020,171
Franekeradeel,2021,179
Franekeradeel,2022,198
Franekeradeel,2023,235
Franekeradeel,2024,245
Friesland (PV),1997,57
Friesland (PV),1998,58
Friesland (PV),1999,59
Friesland (PV),2000,60
Friesland (PV),2001,100
Friesland (PV),2002,100
Friesland (PV),2003,102
Friesland (PV),2004,102
Friesland (PV),2005,158
Friesland (PV),2006,159
Friesland (PV),2007,177
Friesland (PV),2008,191
Friesland (PV),2009,197
Friesland (PV),2010,197
Friesland (PV),2011,195
Friesland (PV),2012,190
Friesland (PV),2013,180
Friesland (PV),2014,169
Friesland (PV),2015,163
Friesland (PV),2016,164
Friesland (PV),2017,169
Friesland (PV),2018,176
Friesland (PV),2019,190
Friesland (PV),2020,201
Friesland (PV),2021,217
Friesland (PV),2022,241
Friesland (PV),2023,278
Friesland (PV),2024,288
Gaasterlân-Sleat,1997,60
Gaasterlân-Sleat,1998,61
Gaasterlân-Sleat,1999,63
Gaasterlân-Sleat,2000,64
Gaasterlân-Sleat,2001,119
Gaasterlân-Sleat,2002,119
Gaasterlân-Sleat,2003,119
Gaasterlân-Sleat,2004,121
Gaasterlân-Sleat,2005,188
Gaasterlân-Sleat,2006,189
Gaasterlân-Sleat,2007,207
Gaasterlân-Sleat,2008,222
Gaasterlân-Sleat,2009,229
Gaasterlân-Sleat,2010,232
Gaasterlân-Sleat,2011,226
Gaasterlân-Sleat,2012,219
Gaasterlân-Sleat,2013,209
Gaasterlân-Sleat,2014,
Gaasterlân-Sleat,2015,
Gaasterlân-Sleat,2016,
Gaasterlân-Sleat,2017,
Gaasterlân-Sleat,2018,
Gaasterlân-Sleat,2019,
Gaasterlân-Sleat,2020,
Gaasterlân-Sleat,2021,
Gaasterlân-Sleat,2022,
Gaasterlân-Sleat,2023,
Gaasterlân-Sleat,2024,
Gasselte,1997,62
Gasselte,1998,
Gasselte,1999,
Gasselte,2000,
Gasselte,2001,
Gasselte,2002,
Gasselte,2003,
Gasselte,2004,
Gasselte,2005,
Gasselte,2006,
Gasselte,2007,
Gasselte,2008,
Gasselte,2009,
Gasselte,2010,
Gasselte,2011,
Gasselte,2012,
Gasselte,2013,
Gasselte,2014,
Gasselte,2015,
Gasselte,2016,
Gasselte,2017,
Gasselte,2018,
Gasselte,2019,
Gasselte,2020,
Gasselte,2021,
Gasselte,2022,
Gasselte,2023,
Gasselte,2024,
Geertruidenberg,1997,90
Geertruidenberg,1998,90
Geertruidenberg,1999,90
Geertruidenberg,2000,90
Geertruidenberg,2001,131
Geertruidenberg,2002,133
Geertruidenberg,2003,133
Geertruidenberg,2004,133
Geertruidenberg,2005,204
Geertruidenberg,2006,204
Geertruidenberg,2007,224
Geertruidenberg,2008,232
Geertruidenberg,2009,238
Geertruidenberg,2010,239
Geertruidenberg,2011,229
Geertruidenberg,2012,224
Geertruidenberg,2013,216
Geertruidenberg,2014,202
Geertruidenberg,2015,197
Geertruidenberg,2016,201
Geertruidenberg,2017,206
Geertruidenberg,2018,214
Geertruidenberg,2019,230
Geertruidenberg,2020,243
Geertruidenberg,2021,267
Geertruidenberg,2022,292
Geertruidenberg,2023,329
Geertruidenberg,2024,346
Gelderland (PV),1997,86
Gelderland (PV),1998,86
Gelderland (PV),1999,86
Gelderland (PV),2000,87
Gelderland (PV),2001,145
Gelderland (PV),2002,146
Gelderland (PV),2003,146
Gelderland (PV),2004,147
Gelderland (PV),2005,220
Gelderland (PV),2006,220
Gelderland (PV),2007,236
Gelderland (PV),2008,251
Gelderland (PV),2009,259
Gelderland (PV),2010,260
Gelderland (PV),2011,252
Gelderland (PV),2012,245
Gelderland (PV),2013,235
Gelderland (PV),2014,220
Gelderland (PV),2015,214
Gelderland (PV),2016,214
Gelderland (PV),2017,217
Gelderland (PV),2018,227
Gelderland (PV),2019,246
Gelderland (PV),2020,263
